title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
A Wicked Woman,1934,3,7,,4,1,Charles Brabin,7.0,3.0
Woman in the Dark,1934,2,3,,4,1,Phil Rosen,18.0,1.0
The Women in His Life,1933,2,3,7,4,1,George B. Seitz,9.0,1.0
Wonder Bar,1934,2,3,19,4,1,Lloyd Bacon,24.0,8.0
The World Moves On,1934,3,4,7,4,1,John Ford,9.0,4.0
You're Telling Me!,1934,12,,,4,1,Erle C. Kenton,18.0,13.0
Young and Beautiful,1934,12,7,,4,1,Joseph Santley,8.0,
Zouzou,1934,2,19,7,7,1,Marc Allégret,15.0,9.0
The 39 Steps,1935,21,9,16,2,1,Alfred Hitchcock,237.0,109.0
Aerograd,1935,3,,,8,6,Aleksandr Dovzhenko,4.0,6.0
After Office Hours,1935,12,2,3,4,1,Robert Z. Leonard,20.0,4.0
Age of Indiscretion,1935,3,7,,4,1,Edward Ludwig,4.0,
Ah Wilderness!,1935,12,3,,4,1,Clarence Brown,20.0,7.0
Air Hawks,1935,14,3,9,4,1,Albert S. Rogell,9.0,4.0
Alibi Ike,1935,12,7,17,4,1,Ray Enright,20.0,4.0
Alice Adams,1935,12,3,7,4,1,George Stevens,57.0,18.0
Amphitryon,1935,12,6,19,1,3,Reinhold Schünzel,7.0,3.0
Anna Karenina,1935,3,7,,4,1,Clarence Brown,45.0,29.0
Annie Oakley,1935,1,3,11,4,1,George Stevens,20.0,17.0
Another Face,1935,3,12,,4,1,Christy Cabanne,6.0,3.0
The Arizonian,1935,5,20,7,4,1,Charles Vidor,9.0,6.0
Atlantic Adventure,1935,12,9,,4,1,Albert S. Rogell,6.0,
Baby Face Harrington,1935,12,2,,4,1,Raoul Walsh,8.0,3.0
La bandera,1935,3,7,8,7,5,Julien Duvivier,9.0,9.0
Barbary Coast,1935,5,3,7,4,1,"Howard Hawks, William Wyler",25.0,26.0
Aysel: Batakli damin kizi,1934,3,,,8,7,Muhsin Ertugrul,,
Becky Sharp,1935,3,7,8,4,1,"Rouben Mamoulian, Lowell Sherman",31.0,19.0
The Big Broadcast of 1936,1935,19,,,4,1,Norman Taurog,10.0,4.0
Biography of a Bachelor Girl,1935,12,7,,4,1,Edward H. Griffith,6.0,2.0
The Bishop Misbehaves,1935,12,2,,4,1,Ewald André Dupont,7.0,1.0
Black Fury,1935,2,3,7,4,1,Michael Curtiz,20.0,13.0
The Black Room,1935,2,10,,4,1,Roy William Neill,51.0,29.0
Black Sheep,1935,3,7,,4,1,Allan Dwan,8.0,4.0
Bonnie Scotland,1935,12,,,4,1,James W. Horne,19.0,7.0
Bordertown,1935,2,3,,4,1,Archie Mayo,33.0,8.0
Boys Will Be Boys,1935,12,,,2,1,William Beaudine,8.0,5.0
Break of Hearts,1935,3,7,,4,1,Philip Moeller,18.0,3.0
The Bride Comes Home,1935,12,7,,4,1,Wesley Ruggles,6.0,4.0
Bride of Frankenstein,1935,3,10,15,4,1,James Whale,268.0,131.0
Bright Lights,1935,12,20,,4,1,Busby Berkeley,11.0,1.0
Broadway Gondolier,1935,12,19,7,4,1,Lloyd Bacon,11.0,2.0
Broadway Hostess,1935,12,19,7,4,1,Frank McDonald,8.0,4.0
Broadway Melody of 1936,1935,19,7,,4,1,"Roy Del Ruth, W.S. Van Dyke",28.0,13.0
Call of the Wild,1935,14,5,3,4,1,William A. Wellman,20.0,18.0
Captain Blood,1935,14,5,,4,1,Michael Curtiz,113.0,48.0
Car of Dreams,1935,12,,,2,1,"Graham Cutts, Austin Melford",11.0,1.0
Cardinal Richelieu,1935,3,4,7,4,1,Rowland V. Lee,8.0,8.0
The Case of the Curious Bride,1935,12,2,3,4,1,Michael Curtiz,25.0,12.0
The Case of the Lucky Legs,1935,12,2,9,4,1,Archie Mayo,24.0,6.0
The Casino Murder Case,1935,9,,,4,1,Edwin L. Marin,20.0,2.0
Ceiling Zero,1936,5,3,7,4,1,Howard Hawks,5.0,8.0
Chandu on the Magic Island,1935,6,5,,4,1,Ray Taylor,8.0,6.0
Charlie Chan in Egypt,1935,2,3,9,4,1,Louis King,38.0,14.0
Charlie Chan in Paris,1935,12,2,3,4,1,"Lewis Seiler, Hamilton MacFadden",27.0,10.0
Charlie Chan in Shanghai,1935,2,3,9,4,1,James Tinling,32.0,9.0
China Seas,1935,14,3,5,4,1,Tay Garnett,31.0,23.0
"Chloe, Love Is Calling You",1934,10,,,4,1,Marshall Neilan,12.0,6.0
Clive of India,1935,14,5,1,4,1,Richard Boleslawski,8.0,8.0
Condemned to Live,1935,3,10,9,4,1,Frank R. Strayer,23.0,10.0
Crime Unlimited,1935,2,3,9,2,1,Ralph Ince,9.0,1.0
Crime and Punishment,1935,2,3,,4,1,Josef von Sternberg,29.0,22.0
The Crusades,1935,5,3,4,4,1,Cecil B. DeMille,18.0,12.0
Curly Top,1935,13,19,7,4,1,Irving Cummings,16.0,5.0
Dangerous,1935,3,,,4,1,Alfred E. Green,33.0,19.0
Dante's Inferno,1935,3,,,4,1,Harry Lachman,19.0,16.0
The Dark Angel,1935,3,7,,4,1,Sidney Franklin,17.0,6.0
"The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger",1935,5,3,7,4,1,George Cukor,44.0,24.0
The Dawn Rider,1935,14,5,3,4,1,Robert N. Bradbury,22.0,6.0
The Desert Trail,1935,14,5,7,4,1,Lewis D. Collins,21.0,5.0
Devil Dogs of the Air,1935,14,3,12,4,1,Lloyd Bacon,13.0,6.0
The Devil Is a Woman,1935,12,3,7,4,1,Josef von Sternberg,38.0,32.0
Diamond Jim,1935,1,3,7,4,1,A. Edward Sutherland,8.0,
Divine,1935,12,3,,7,5,Max Ophüls,2.0,
Don't Bet on Blondes,1935,12,7,,4,1,Robert Florey,9.0,6.0
Doubting Thomas,1935,12,,,4,1,David Butler,9.0,6.0
Dr. Socrates,1935,2,3,7,4,1,William Dieterle,15.0,6.0
El día que me quieras,1935,3,19,,4,7,John Reinhardt,6.0,
The Eagle's Brood,1935,11,,,4,1,Howard Bretherton,8.0,2.0
Enchanted April,1935,12,3,7,4,1,Harry Beaumont,11.0,3.0
Enter Madame!,1935,12,7,,4,1,Elliott Nugent,6.0,2.0
The Farmer Takes a Wife,1935,12,7,,4,1,Victor Fleming,12.0,7.0
A Feather in Her Hat,1935,3,,,4,1,Alfred Santell,9.0,1.0
First a Girl,1935,12,19,,2,1,Victor Saville,16.0,6.0
The Flame Within,1935,3,,,4,1,Edmund Goulding,10.0,2.0
The Florentine Dagger,1935,2,3,9,4,1,Robert Florey,12.0,6.0
Folies Bergère de Paris,1935,12,19,,4,1,Roy Del Ruth,12.0,1.0
Brown on Resolution,1935,14,3,,2,1,Walter Forde,12.0,
Four Hours to Kill!,1935,3,,,4,1,Mitchell Leisen,8.0,3.0
Frisco Kid,1935,5,7,,4,1,Lloyd Bacon,14.0,6.0
Front Page Woman,1935,12,7,,4,1,Michael Curtiz,13.0,12.0
G' Men,1935,2,3,21,4,1,William Keighley,44.0,21.0
The Gay Deception,1935,12,7,,4,1,William Wyler,7.0,6.0
Gentlemen's Agreement,1935,3,,,2,1,George Pearson,2.0,
George White's 1935 Scandals,1935,12,19,7,4,1,"George White, Harry Lachman",5.0,3.0
The Ghost Goes West,1935,12,6,10,2,1,René Clair,26.0,18.0
The Gilded Lily,1935,12,7,,4,1,Wesley Ruggles,9.0,6.0
The Girl from 10th Avenue,1935,3,,,4,1,Alfred E. Green,15.0,7.0
The Glass Key,1935,2,3,9,4,1,Frank Tuttle,7.0,5.0
I Live My Life,1935,12,3,,4,1,W.S. Van Dyke,19.0,12.0
Go Into Your Dance,1935,2,3,19,4,1,"Archie Mayo, Michael Curtiz",20.0,3.0
Goin' to Town,1935,12,19,,4,1,Alexander Hall,10.0,4.0
Going Highbrow,1935,12,7,,4,1,Robert Florey,10.0,4.0
Gold Diggers of 1935,1935,12,19,,4,1,Busby Berkeley,41.0,26.0
The Good Fairy,1935,12,7,,4,1,William Wyler,29.0,15.0
The Goose and the Gander,1935,12,3,7,4,1,Alfred E. Green,11.0,4.0
Grand Exit,1935,9,,,4,1,Erle C. Kenton,8.0,
Grand Old Girl,1935,3,7,,4,1,John S. Robertson,8.0,1.0
Gubijinsô,1935,3,,,6,4,Kenji Mizoguchi,2.0,3.0
The Guv'nor,1935,12,,,2,1,Milton Rosmer,7.0,1.0
Hands Across the Table,1935,12,7,,4,1,Mitchell Leisen,25.0,18.0
Here Comes Cookie,1935,12,20,,4,1,Norman Z. McLeod,7.0,3.0
Hop-a-Long Cassidy,1935,11,,,4,1,Howard Bretherton,8.0,1.0
I Am a Thief,1934,2,3,9,4,1,Robert Florey,8.0,1.0
I Dream Too Much,1935,12,7,19,4,1,John Cromwell,7.0,1.0
I Found Stella Parish,1935,3,7,,4,1,Mervyn LeRoy,18.0,4.0
If You Could Only Cook,1935,12,7,,4,1,William A. Seiter,21.0,11.0
In Caliente,1935,12,19,7,4,1,Lloyd Bacon,11.0,2.0
In Person,1935,12,7,,4,1,William A. Seiter,15.0,
The Informer,1935,2,3,,4,1,John Ford,49.0,38.0
The Irish in Us,1935,12,,,4,1,Lloyd Bacon,17.0,5.0
Jalna,1935,3,7,,4,1,John Cromwell,6.0,2.0
Jinsei no onimotsu,1935,3,,,6,4,Heinosuke Gosho,2.0,2.0
Justin de Marseille,1935,2,3,,7,5,Maurice Tourneur,3.0,2.0
La kermesse héroïque,1935,12,4,7,7,5,Jacques Feyder,12.0,14.0
King of Burlesque,1936,3,19,,4,1,Sidney Lanfield,11.0,6.0
The Lady in Scarlet,1935,9,7,,4,1,Charles Lamont,11.0,
The Last Days of Pompeii,1935,5,3,,4,1,"Ernest B. Schoedsack, Merian C. Cooper",29.0,14.0
The Last Journey,1936,3,2,,2,1,Bernard Vorhaus,7.0,3.0
The Last Outpost,1935,14,5,7,4,1,"Charles Barton, Louis J. Gasnier",6.0,3.0
Last of the Pagans,1935,5,7,3,4,1,Richard Thorpe,6.0,1.0
Lawless Range,1935,11,,,4,1,Robert N. Bradbury,9.0,6.0
Let 'em Have It,1935,2,3,,4,1,Sam Wood,9.0,1.0
Life Begins at 40,1935,12,,,4,1,George Marshall,4.0,5.0
Little Big Shot,1935,12,2,3,4,1,Michael Curtiz,10.0,1.0
The Littlest Rebel,1935,12,3,13,4,1,David Butler,30.0,7.0
The Lives of a Bengal Lancer,1935,5,3,8,4,1,Henry Hathaway,29.0,17.0
Living on Velvet,1935,3,7,,4,1,Frank Borzage,12.0,7.0
The Lost City,1935,15,,,4,1,Harry Revier,18.0,8.0
Love in Bloom,1935,12,20,7,4,1,Elliott Nugent,9.0,1.0
Lucrèce Borgia,1935,3,4,7,7,5,Abel Gance,5.0,3.0
Mad Love,1935,10,7,15,4,1,Karl Freund,85.0,33.0
Magnificent Obsession,1935,3,7,,4,1,John M. Stahl,20.0,13.0
The Man Who Broke the Bank at Monte Carlo,1935,12,7,,4,1,Stephen Roberts,7.0,8.0
Man of the Moment,1935,12,,,2,1,Monty Banks,11.0,
Man on the Flying Trapeze,1935,12,,,4,1,"Clyde Bruckman, W.C. Fields",31.0,9.0
Maria no Oyuki,1935,3,8,,6,4,Kenji Mizoguchi,2.0,2.0
Marihuana,1936,2,3,,4,1,Dwain Esper,26.0,14.0
The Marines Are Coming,1934,14,3,7,4,1,David Howard,8.0,1.0
Mark of the Vampire,1935,10,9,,4,1,Tod Browning,100.0,44.0
"Mary Burns, Fugitive",1935,3,,,4,1,William K. Howard,9.0,3.0
Mary Jane's Pa,1935,3,,,4,1,William Keighley,5.0,2.0
Mazurka,1935,3,,,1,5,Willi Forst,3.0,1.0
Merlusse,1938,12,3,,7,5,Marcel Pagnol,2.0,1.0
Midnight Phantom,1935,9,,,4,1,Bernard B. Ray,14.0,2.0
A Midsummer Night's Dream,1935,12,6,7,4,1,"William Dieterle, Max Reinhardt",57.0,29.0
The Miracle Rider,1935,14,5,3,4,1,"B. Reeves Eason, Armand Schaefer",2.0,6.0
Miss Pacific Fleet,1935,14,12,20,4,1,Ray Enright,6.0,3.0
Mississippi,1935,12,19,,4,1,"A. Edward Sutherland, Wesley Ruggles",18.0,5.0
Les Misérables,1935,3,4,7,4,1,Richard Boleslawski,32.0,15.0
Munkbrogreven,1935,12,7,,8,7,"Edvin Adolphson, Sigurd Wallén",4.0,1.0
The Murder Man,1935,2,3,9,4,1,Tim Whelan,23.0,10.0
Murder by Television,1935,9,16,,4,1,Clifford Sanforth,28.0,18.0
Murder in the Fleet,1935,9,12,3,4,1,Edward Sedgwick,9.0,6.0
"Maria Marten, or The Murder in the Red Barn",1935,2,3,,2,1,Milton Rosmer,22.0,3.0
Murder on a Honeymoon,1935,12,3,9,4,1,Lloyd Corrigan,18.0,4.0
Mutiny on the Bounty,1935,5,1,3,4,1,Frank Lloyd,107.0,67.0
The Mysterious Mr. Wong,1934,9,,,4,1,William Nigh,31.0,11.0
The Mystery Man,1935,14,5,2,4,1,Ray McCarey,10.0,5.0
Mystery of Edwin Drood,1935,3,10,9,4,1,Stuart Walker,19.0,11.0
The Mystery of the Mary Celeste,1935,3,10,9,2,1,Denison Clift,34.0,19.0
Das Mädchen vom Moorhof,1935,3,,,1,3,Douglas Sirk,2.0,2.0
Naughty Marietta,1935,3,19,7,4,1,"Robert Z. Leonard, W.S. Van Dyke",31.0,8.0
The New Adventures of Tarzan,1935,14,5,2,4,1,"Edward A. Kull, Wilbur McGaugh",8.0,7.0
The New Adventures of Tarzan,1935,14,5,,4,1,Edward A. Kull,7.0,5.0
The New Frontier,1935,14,5,3,4,1,Carl Pierson,5.0,7.0
The Night Is Young,1935,7,19,3,4,1,Dudley Murphy,15.0,3.0
A Night at the Opera,1935,12,20,19,4,1,"Sam Wood, Edmund Goulding",151.0,48.0
The Nitwits,1935,12,2,20,4,1,George Stevens,16.0,8.0
No Limit,1935,12,19,17,2,1,Monty Banks,8.0,1.0
No More Ladies,1935,12,7,,4,1,"Edward H. Griffith, George Cukor",22.0,6.0
Novyy Gulliver,1935,18,5,12,8,6,Aleksandr Ptushko,3.0,4.0
O'Shaughnessy's Boy,1935,3,,,4,1,Richard Boleslawski,5.0,2.0
Oil for the Lamps of China,1935,3,,,4,1,Mervyn LeRoy,9.0,3.0
Old Man Rhythm,1935,12,20,,4,1,Edward Ludwig,10.0,2.0
One Frightened Night,1935,12,9,,4,1,Christy Cabanne,24.0,8.0
Orizuru Osen,1935,3,,,6,7,Kenji Mizoguchi,6.0,4.0
Otome-gokoro - Sannin-shimai,1935,3,,,6,4,Mikio Naruse,2.0,3.0
Our Little Girl,1935,12,3,13,4,1,John S. Robertson,12.0,1.0
Paddy O'Day,1936,12,3,20,4,1,Lewis Seiler,6.0,2.0
Page Miss Glory,1935,12,20,7,4,1,Mervyn LeRoy,22.0,4.0
Paradise Canyon,1935,14,5,2,4,1,Carl Pierson,21.0,5.0
Party Wire,1935,3,,,4,1,Erle C. Kenton,12.0,2.0
The Passing of the Third Floor Back,1935,12,3,6,2,1,Berthold Viertel,10.0,3.0
Pension Mimosas,1935,3,,,7,5,Jacques Feyder,2.0,1.0
The Perfect Gentleman,1935,12,3,7,4,1,Tim Whelan,6.0,1.0
Personal Maid's Secret,1935,12,3,7,4,1,Arthur Greville Collins,6.0,2.0
Peter Ibbetson,1935,3,6,7,4,1,Henry Hathaway,31.0,17.0
The Phantom Empire,1935,14,5,20,4,1,"Otto Brower, B. Reeves Eason",23.0,15.0
The Phantom Light,1935,9,16,,2,1,Michael Powell,12.0,13.0
Powdersmoke Range,1935,14,5,7,4,1,Wallace Fox,3.0,2.0
Princesse Tam-Tam,1935,12,3,,7,5,Edmond T. Gréville,14.0,3.0
Private Worlds,1935,3,,,4,1,Gregory La Cava,8.0,4.0
Public Hero Number 1,1935,2,3,,4,1,J. Walter Ruben,13.0,3.0
The Public Menace,1935,12,3,7,4,1,Erle C. Kenton,5.0,2.0
Pursuit,1935,14,12,7,4,1,Edwin L. Marin,7.0,
Rainbow Valley,1935,14,7,11,4,1,Robert N. Bradbury,16.0,5.0
The Rainmakers,1935,12,19,7,4,1,Fred Guiol,8.0,3.0
The Raven,1935,2,10,,4,1,Lew Landers,85.0,57.0
Reckless,1935,3,19,12,4,1,Victor Fleming,21.0,13.0
Red Hot Tires,1935,3,2,,4,1,D. Ross Lederman,5.0,3.0
Red Salute,1935,12,3,7,4,1,Sidney Lanfield,6.0,1.0
Remember Last Night?,1935,12,9,,4,1,James Whale,22.0,16.0
Rendezvous,1935,12,8,,4,1,"William K. Howard, Sam Wood",16.0,5.0
The Return of Peter Grimm,1935,12,3,6,4,1,"George Nichols Jr., Victor Schertzinger",9.0,2.0
Riffraff,1936,2,3,,4,1,J. Walter Ruben,17.0,5.0
The Right to Live,1935,3,,,4,1,William Keighley,6.0,2.0
The Riverside Murder,1935,2,9,,2,1,Albert Parker,13.0,2.0
Roberta,1935,12,19,7,4,1,William A. Seiter,61.0,20.0
Ruggles of Red Gap,1935,12,7,,4,1,Leo McCarey,37.0,34.0
Sanders of the River,1935,5,3,20,2,1,"Zoltan Korda, Alfred Hitchcock",15.0,14.0
The Scoundrel,1935,3,6,,4,1,"Ben Hecht, Charles MacArthur",16.0,4.0
A Scream in the Night,1935,2,9,16,4,1,Fred C. Newmeyer,12.0,8.0
Scrooge,1935,3,13,6,2,1,Henry Edwards,53.0,20.0
The Secret Bride,1934,3,,,4,1,William Dieterle,11.0,5.0
Seven Keys to Baldpate,1935,12,9,7,4,1,"William Hamilton, Edward Killy",9.0,4.0
Shadow of Doubt,1935,9,12,,4,1,George B. Seitz,7.0,6.0
She,1935,5,6,7,4,1,"Lansing C. Holden, Irving Pichel",40.0,28.0
She Married Her Boss,1935,12,7,,4,1,Gregory La Cava,16.0,4.0
Shipmates Forever,1935,3,19,7,4,1,Frank Borzage,13.0,4.0
A Shot in the Dark,1935,9,16,,4,1,Charles Lamont,12.0,3.0
Show Them No Mercy!,1935,14,2,3,4,1,George Marshall,10.0,3.0
The Silver Streak,1934,14,3,,4,1,Thomas Atkins,7.0,3.0
So Red the Rose,1935,3,,,4,1,King Vidor,7.0,2.0
Society Doctor,1935,3,,,4,1,George B. Seitz,10.0,4.0
The Spanish Cape Mystery,1935,3,9,7,4,1,Lewis D. Collins,14.0,2.0
Special Agent,1935,2,3,,4,1,William Keighley,12.0,4.0
Splendor,1935,12,7,,4,1,Elliott Nugent,5.0,4.0
Star of Midnight,1935,7,12,9,4,1,Stephen Roberts,23.0,9.0
Stars Over Broadway,1935,3,19,7,4,1,William Keighley,8.0,1.0
Steamboat Round the Bend,1935,12,3,7,4,1,John Ford,10.0,13.0
Stranded,1935,3,7,,4,1,Frank Borzage,15.0,5.0
Streamline Express,1935,12,3,9,4,1,Leonard Fields,7.0,2.0
Swedenhielms,1935,12,3,,8,7,Gustaf Molander,1.0,2.0
Sweet Music,1935,19,7,,4,1,Alfred E. Green,4.0,
Sylvia Scarlett,1935,12,3,7,4,1,George Cukor,44.0,37.0
A Tale of Two Cities,1935,3,4,7,4,1,"Jack Conway, Robert Z. Leonard",67.0,17.0
Tange Sazen yowa: Hyakuman ryô no tsubo,1935,12,3,,6,4,Sadao Yamanaka,5.0,7.0
Texas Terror,1935,14,5,3,4,1,Robert N. Bradbury,20.0,6.0
Thanks a Million,1935,12,19,7,4,1,Roy Del Ruth,9.0,6.0
The Three Musketeers,1935,14,5,7,4,1,Rowland V. Lee,8.0,9.0
Times Square Lady,1935,2,3,20,4,1,George B. Seitz,6.0,3.0
Tôkyô no yado,1935,3,,,6,7,Yasujirô Ozu,7.0,7.0
Top Hat,1935,12,19,7,4,1,Mark Sandrich,109.0,54.0
The Tunnel,1935,3,15,,2,1,Maurice Elvey,20.0,11.0
Traveling Saleslady,1935,12,7,,4,1,Ray Enright,9.0,3.0
The Triumph of Sherlock Holmes,1935,9,16,,2,1,Leslie S. Hiscott,27.0,9.0
Tsuma yo bara no yô ni,1935,3,,,6,4,Mikio Naruse,6.0,4.0
Tumbling Tumbleweeds,1935,11,,,4,1,Joseph Kane,5.0,1.0
Valborgsmässoafton,1935,3,7,,8,7,Gustaf Edgren,5.0,4.0
"Vanessa, Her Love Story",1935,3,,,4,1,William K. Howard,8.0,1.0
Way Down East,1935,3,7,,4,1,Henry King,7.0,
We're in the Money,1935,12,20,19,4,1,Ray Enright,9.0,1.0
The Wedding Night,1935,3,7,,4,1,King Vidor,24.0,13.0
Werewolf of London,1935,3,6,10,4,1,Stuart Walker,93.0,57.0
West Point of the Air,1935,3,,,4,1,Richard Rosson,5.0,3.0
Westward Ho,1935,3,4,11,4,1,Robert N. Bradbury,15.0,8.0
While the Patient Slept,1935,12,9,,4,1,Ray Enright,11.0,4.0
Whipsaw,1935,2,3,7,4,1,Sam Wood,11.0,3.0
The White Cockatoo,1935,9,,,4,1,Alan Crosland,7.0,3.0
The Whole Town's Talking,1935,12,2,3,4,1,John Ford,35.0,12.0
Wings in the Dark,1935,5,7,,4,1,James Flood,12.0,7.0
Woman Wanted,1935,2,3,,4,1,George B. Seitz,12.0,6.0
The Woman in Red,1935,3,,,4,1,Robert Florey,9.0,4.0
Yidl mitn fidl,1936,12,19,7,8,7,"Joseph Green, Jan Nowina-Przybylski",6.0,1.0
Yunost Maksima,1935,3,4,8,8,6,"Grigoriy Kozintsev, Leonid Trauberg",3.0,
Vámonos con Pancho Villa!,1936,3,8,,8,7,Fernando de Fuentes,6.0,9.0
L'équipage,1935,3,,,7,5,Anatole Litvak,3.0,2.0
Absolute Quiet,1936,3,,,4,1,George B. Seitz,13.0,5.0
Ace Drummond,1936,14,5,,4,1,"Ford Beebe, Clifford Smith",2.0,6.0
Aces and Eights,1936,14,2,11,4,1,Sam Newfield,9.0,1.0
Adventure in Manhattan,1936,5,12,2,4,1,Edward Ludwig,15.0,4.0
After the Thin Man,1936,12,2,9,4,1,W.S. Van Dyke,75.0,46.0
Allá en el Rancho Grande,1936,12,3,20,8,7,Fernando de Fuentes,2.0,1.0
The Amazing Quest of Ernest Bliss,1936,3,7,12,2,1,Alfred Zeisler,29.0,6.0
And So They Were Married,1936,12,7,,4,1,Elliott Nugent,15.0,4.0
Anthony Adverse,1936,5,3,7,4,1,"Mervyn LeRoy, Michael Curtiz",30.0,14.0
Anything Goes,1936,12,19,,4,1,Lewis Milestone,14.0,7.0
Arigatô-san,1936,12,3,,6,4,Hiroshi Shimizu,7.0,15.0
As You Like It,1936,3,12,7,2,1,Paul Czinner,19.0,5.0
Banjo on My Knee,1936,12,3,7,4,1,John Cromwell,14.0,3.0
Bar 20 Rides Again,1935,11,,,4,1,Howard Bretherton,6.0,1.0
Les bas-fonds,1936,2,3,7,7,5,Jean Renoir,17.0,22.0
La belle équipe,1936,3,,,7,5,Julien Duvivier,5.0,6.0
Beloved Enemy,1936,3,,,4,1,H.C. Potter,13.0,4.0
The Big Broadcast of 1937,1936,12,19,,4,1,Mitchell Leisen,10.0,5.0
Big Brown Eyes,1936,12,9,,4,1,Raoul Walsh,18.0,15.0
The Big Game,1936,3,7,17,4,1,"George Nichols Jr., Edward Killy",7.0,1.0
The Big Show,1936,14,12,20,4,1,"Mack V. Wright, Joseph Kane",14.0,2.0
Black Legion,1937,2,3,21,4,1,"Archie Mayo, Michael Curtiz",41.0,23.0
The Bohemian Girl,1936,12,19,,4,1,"James W. Horne, Charley Rogers",31.0,11.0
The Bold Caballero,1936,14,5,12,4,1,Wells Root,7.0,3.0
Born to Dance,1936,19,12,,4,1,Roy Del Ruth,40.0,12.0
The Bride Walks Out,1936,12,7,,4,1,Leigh Jason,15.0,6.0
Bullets or Ballots,1936,2,3,21,4,1,William Keighley,32.0,15.0
Cain and Mabel,1936,12,19,7,4,1,Lloyd Bacon,27.0,5.0
Call of the Prairie,1936,11,,,4,1,Howard Bretherton,6.0,1.0
Captain Calamity,1936,14,5,2,4,1,John Reinhardt,7.0,
Captain January,1936,12,13,19,4,1,David Butler,21.0,12.0
The Case of the Black Cat,1936,2,9,3,4,1,"William C. McGann, Alan Crosland",25.0,4.0
The Case of the Velvet Claws,1936,12,2,3,4,1,William Clemens,18.0,1.0
The Charge of the Light Brigade,1936,14,5,7,4,1,Michael Curtiz,55.0,28.0
Charlie Chan at the Circus,1936,12,2,9,4,1,Harry Lachman,31.0,12.0
Charlie Chan at the Opera,1936,9,,,4,1,H. Bruce Humberstone,37.0,14.0
Charlie Chan at the Race Track,1936,12,2,9,4,1,H. Bruce Humberstone,21.0,11.0
Charlie Chan's Secret,1936,2,3,9,4,1,Gordon Wiles,30.0,13.0
Chatterbox,1936,12,3,7,4,1,George Nichols Jr.,13.0,1.0
China Clipper,1936,3,,,4,1,Ray Enright,13.0,5.0
Colleen,1936,12,19,7,4,1,Alfred E. Green,12.0,6.0
College Holiday,1936,12,19,,4,1,Frank Tuttle,8.0,3.0
Come and Get It,1936,3,7,,4,1,"Howard Hawks, William Wyler",45.0,20.0
Country Gentlemen,1936,12,,,4,1,Ralph Staub,8.0,1.0
Crack-Up,1936,3,,,4,1,Malcolm St. Clair,6.0,9.0
Craig's Wife,1936,3,,,4,1,Dorothy Arzner,31.0,9.0
Le crime de Monsieur Lange,1936,12,2,3,7,5,Jean Renoir,15.0,22.0
The Crime of Doctor Crespi,1935,2,10,9,4,1,John H. Auer,10.0,4.0
The Crimes of Stephen Hawke,1936,2,3,16,2,1,George King,17.0,3.0
Criminal Lawyer,1937,14,2,3,4,1,"Christy Cabanne, Edward Killy",7.0,4.0
Crown v. Stevens,1936,2,3,16,2,1,Michael Powell,11.0,3.0
Custer's Last Stand,1936,5,4,7,4,1,Elmer Clifton,4.0,2.0
César,1936,3,,,7,5,Marcel Pagnol,9.0,22.0
Dancing Pirate,1936,5,12,20,4,1,Lloyd Corrigan,22.0,4.0
Daniel Boone,1936,5,4,11,4,1,David Howard,10.0,4.0
The Dark Hour,1936,12,2,3,4,1,Charles Lamont,14.0,2.0
Darò un milione,1935,12,,,5,2,Mario Camerini,1.0,1.0
Death from a Distance,1935,9,16,,4,1,Frank R. Strayer,17.0,3.0
Desire,1936,12,2,7,4,1,Frank Borzage,31.0,13.0
Deti kapitana Granta,1936,5,13,,8,6,"Vladimir Vaynshtok, David Gutman",3.0,
The Devil Is a Sissy,1936,12,3,,4,1,"W.S. Van Dyke, Rowland Brown",18.0,3.0
The Devil-Doll,1936,3,10,15,4,1,Tod Browning,67.0,43.0
Dimples,1936,13,19,,4,1,William A. Seiter,17.0,12.0
Dodsworth,1936,3,7,,4,1,William Wyler,84.0,26.0
Don't Turn 'em Loose,1936,14,2,3,4,1,Benjamin Stoloff,7.0,1.0
Dracula's Daughter,1936,3,6,10,4,1,Lambert Hillyer,94.0,72.0
Drôle de drame,1937,12,,,7,5,Marcel Carné,14.0,13.0
Earthworm Tractors,1936,12,,,4,1,Ray Enright,12.0,2.0
The Ex-Mrs. Bradford,1936,12,9,7,4,1,Stephen Roberts,27.0,13.0
Exclusive Story,1936,3,,,4,1,George B. Seitz,6.0,5.0
Fantômas,1932,2,16,,7,5,Pál Fejös,6.0,4.0
Flash Gordon,1936,14,5,15,4,1,"Frederick Stephani, Ray Taylor",41.0,21.0
Rocket Ship,1936,15,,,4,1,"Ford Beebe, Robert F. Hill",4.0,2.0
Follow the Fleet,1936,12,19,7,4,1,Mark Sandrich,65.0,25.0
Fury,1936,2,3,21,4,1,Fritz Lang,69.0,50.0
Fährmann Maria,1936,16,10,9,1,3,Frank Wisbar,10.0,7.0
Gambling with Souls,1936,2,3,,4,1,Elmer Clifton,10.0,4.0
The Garden Murder Case,1936,3,9,,4,1,Edwin L. Marin,15.0,5.0
The Garden of Allah,1936,5,3,7,4,1,Richard Boleslawski,43.0,22.0
The Gay Desperado,1936,12,19,,4,1,Rouben Mamoulian,12.0,4.0
