title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
Una moglie bellissima,2007,12,,,5,2,Leonardo Pieraccioni,1.0,3.0
Eiga: Kurosagi,2008,2,3,16,6,4,Yasuharu Ishii,4.0,3.0
Chaostage,2009,14,,,1,3,Tarek Ehlail,1.0,6.0
Teenage Angst,2008,3,16,,1,3,Thomas Stuber,5.0,8.0
Order of Chaos,2010,16,,,4,1,Vince Vieluf,34.0,1.0
Baksha Rahasya,1996,5,,,8,7,Sandip Ray,,
Bombay to Bangkok,2008,12,2,7,8,7,Nagesh Kukunoor,10.0,4.0
Cheerful Weather for the Wedding,2012,12,3,7,2,1,Donald Rice,15.0,40.0
City of Life,2009,3,7,,8,7,Ali F. Mostafa,,13.0
Höhere Gewalt,2008,3,,,1,3,Lars Henning Jung,1.0,1.0
Amorosa Soledad,2008,12,7,,8,7,"Martín Carranza, Victoria Galardi",5.0,7.0
Hello Goodbye,2008,12,,,7,5,Graham Guit,8.0,3.0
Nés en 68,2008,12,3,7,7,5,"Olivier Ducastel, Jacques Martineau",6.0,7.0
Rumba,2008,12,,,7,5,"Dominique Abel, Fiona Gordon",11.0,41.0
Selda,2007,3,7,,8,7,"Ellen Ramos, Paolo Villaluna",,7.0
Team Picture,2007,12,3,20,4,1,Kentucker Audley,4.0,5.0
Le voyage aux Pyrénées,2008,12,3,,7,5,"Arnaud Larrieu, Jean-Marie Larrieu",,5.0
Body sob 19,2007,3,10,9,8,7,Paween Purikitpanya,6.0,13.0
Death of a Ghost Hunter,2007,10,16,,4,1,Sean Tretta,48.0,21.0
Kalloori,2007,3,,,8,7,Balaji Sakthivel,3.0,
12 Rounds,2009,14,2,16,4,1,Renny Harlin,118.0,117.0
Clancy,2009,3,,,4,1,Jefferson Moore,10.0,4.0
Sweatshop,2009,10,,,4,1,Stacy Davidson,,22.0
Gekijô ban Naruto: Shippûden - Kizuna,2008,18,14,6,6,4,Hajime Kamegaki,3.0,6.0
Gekijô ban poketto monsutâ: Daiyamondo & Pâru - Giratina to sora no hanataba Sheimi,2008,18,14,5,6,4,Kunihiko Yuyama,4.0,3.0
Hana yori dango: Fainaru,2008,3,,,6,4,Yasuharu Ishii,4.0,6.0
Yôgisha X no kenshin,2008,2,3,9,6,4,Hiroshi Nishitani,13.0,7.0
Come Together,2008,12,3,,4,1,Charles B. Unger,4.0,1.0
The Colony,2013,14,10,15,8,1,Jeff Renfroe,161.0,117.0
To gamilio party,2008,12,7,,8,7,Christine Crokos,1.0,4.0
Super Capers: The Origins of Ed and the Missing Bullion,2009,14,5,12,4,1,Ray Griggs,16.0,12.0
Blood Night: The Legend of Mary Hatchet,2009,10,,,4,1,Frank Sabatella,40.0,35.0
Brigada explosiva: Misión pirata,2008,2,9,15,8,7,Rodolfo Ledo,,3.0
Chameleon,2008,3,,,6,4,Junji Sakamoto,2.0,5.0
Una hora más en Canarias,2010,12,19,,8,7,David Serrano,1.0,4.0
Gentlemen Broncos,2009,5,12,15,4,1,Jared Hess,61.0,104.0
Pagafantas,2009,12,,,8,7,Borja Cobeaga,3.0,5.0
Piao lang qing chun,2008,3,7,,8,7,Zero Chou,1.0,5.0
The Sanctuary,2009,14,,,8,7,Thanapon Maliwan,3.0,12.0
Set Apart,2009,14,5,3,4,1,Ralph E. Portillo,2.0,1.0
The Vanquisher,2016,14,5,15,4,1,Dean Gold,1.0,
Gingerdead Man 2: Passion of the Crust,2008,12,6,10,4,1,Silvia St. Croix,17.0,25.0
Darpan Chhaya,2001,3,19,7,8,7,Tulsi Ghimire,4.0,
A Lonely Place for Dying,2009,14,16,8,4,1,Justin Eugene Evans,15.0,1.0
The Rite,2011,3,10,9,4,1,Mikael Håfström,213.0,269.0
Amateur Porn Star Killer 2,2008,2,10,,4,1,Shane Ryan,7.0,63.0
"Sorry, Thanks",2009,12,,,4,1,Dia Sokol Savage,11.0,10.0
"C'est pas moi, je le jure!",2008,12,3,13,8,5,Philippe Falardeau,6.0,23.0
Chrysalis,2008,15,,,4,1,Tony Baez Milan,10.0,3.0
"Clear Lake, WI",2009,16,,,4,1,Brian Ide,9.0,2.0
.hack//G.U. Trilogy,2007,18,14,5,6,4,Hiroshi Matsuyama,3.0,1.0
A Quiet Little Marriage,2008,3,,,4,1,Mo Perkins,3.0,4.0
Biutiful,2010,3,7,,8,7,Alejandro G. Iñárritu,144.0,293.0
Bi-mong,2008,3,6,9,8,7,Ki-duk Kim,10.0,30.0
Dans une galaxie près de chez vous 2,2008,12,15,,8,5,Philippe Gagnon,1.0,
120,2008,3,4,8,8,7,"Özhan Eren, Murat Saraçoglu",4.0,3.0
Cruising Bar 2,2008,12,,,8,5,"Michel Côté, Robert Ménard",3.0,1.0
Die Eisbombe,2008,12,3,7,1,3,Oliver Jahn,,8.0
Ghajini,2008,14,3,9,8,7,A.R. Murugadoss,212.0,24.0
Hlidac c.47,2008,3,16,,8,7,Filip Renc,,1.0
Il passato è una terra straniera,2008,3,,,5,2,Daniele Vicari,1.0,7.0
Siete minutos,2009,12,,,8,7,Daniela Féjerman,1.0,3.0
Al imbrator,1990,2,3,,8,7,Tarek Alarian,,
Evano Oruvan,2007,3,16,,8,7,Nishikant Kamat,,
Gordos,2009,12,3,,8,7,Daniel Sánchez Arévalo,7.0,23.0
Wickie und die starken Männer,2009,14,5,12,1,3,Michael Herbig,7.0,24.0
Non essere cattivo,2015,2,3,,5,2,Claudio Caligari,4.0,41.0
L'immortel,2010,14,2,3,7,5,Richard Berry,41.0,68.0
OSS 117: Rio ne répond plus,2009,14,5,12,7,5,Michel Hazanavicius,24.0,66.0
Sint,2010,10,,,8,7,Dick Maas,44.0,109.0
Chîmu bachisuta no eikô,2008,12,3,9,6,4,Yoshihiro Nakamura,2.0,3.0
Kagehinata ni saku,2008,12,3,,6,4,Yûichirô Hirakawa,2.0,1.0
Boston Girls,2010,12,10,16,4,1,Gabriel Bologna,5.0,2.0
Anytown,2009,2,3,16,4,1,David Rodriguez,6.0,6.0
Gegege no Kitarô: Sennen noroi uta,2008,5,13,6,6,4,Katsuhide Motoki,3.0,3.0
Don,2007,14,2,3,8,7,Lawrence Raghavendra,2.0,1.0
Feuerherz,2008,1,3,8,1,7,Luigi Falorni,4.0,28.0
The Love Section,2013,12,3,7,4,7,Ronnie Warner,1.0,
Book of Blood,2009,3,10,9,2,1,John Harrison,47.0,50.0
Mississippi Damned,2009,3,,,4,1,Tina Mabry,9.0,9.0
Return of Hanuman,2007,18,14,5,8,7,Anurag Kashyap,5.0,2.0
Crush,2009,10,9,16,8,1,"Jeffrey Gerritsen, John V. Soto",13.0,12.0
The Hobbit: The Desolation of Smaug,2013,5,6,,4,1,Peter Jackson,979.0,526.0
Amar,2009,3,,,8,1,Jorge Ramírez Suárez,,1.0
Beautiful,2009,3,16,,8,1,Dean O'Flaherty,12.0,20.0
Dayereh-e zangi,2008,12,3,,8,7,Parisa Bakhtavar,2.0,1.0
I et speil i en gåte,2008,3,,,8,7,Jesper W. Nielsen,1.0,2.0
Istoria 52,2008,9,16,,8,7,Alexis Alexiou,4.0,34.0
Hinter Kaifeck,2009,9,16,,1,3,Esther Gronenborn,4.0,18.0
C Kkompany,2008,12,3,16,8,7,Sachin Yardi,6.0,1.0
Kids,2008,3,6,,6,4,Tatsuya Hagishima,1.0,2.0
I-4: Loufa & apallagi,2008,12,,,8,7,Vassilis Katsikis,6.0,4.0
Mere Baap Pehle Aap,2008,12,3,7,8,7,Priyadarshan,13.0,2.0
Victory,2009,3,17,,8,7,Ajit Pal Mangat,11.0,7.0
Baggage Claim,2013,12,7,,4,1,David E. Talbert,43.0,54.0
A Bunch of Amateurs,2008,12,,,2,1,Andy Cadiff,20.0,10.0
Zapamtite Vukovar,2008,3,4,8,8,7,Fadil Hadzic,1.0,
Nefes: Vatan Sagolsun,2009,14,3,16,8,7,Levent Semerci,58.0,5.0
L'autre,2008,3,,,7,5,"Patrick-Mario Bernard, Pierre Trividic",1.0,11.0
Plajda,2008,12,,,8,7,Murat Seker,1.0,
Son ders,2008,12,3,,8,7,"Iraz Okumus, Mustafa Ugur Yagcioglu",1.0,2.0
Demolition,2015,12,3,,4,1,Jean-Marc Vallée,149.0,225.0
It's Alive,2009,10,15,,4,1,Josef Rusnak,30.0,52.0
The Kreutzer Sonata,2008,3,,,4,1,Bernard Rose,7.0,18.0
Zombie Farm,2009,6,10,16,4,7,Ricardo Islas,10.0,10.0
Misconceptions,2008,12,3,,4,1,Ron Satlof,,5.0
Primal,2007,10,,,4,1,Steffen Schlachtenhaufen,8.0,4.0
Kanfû-kun,2007,14,,,6,4,Issei Oda,,2.0
Ang lihim ni Antonio,2008,2,3,,8,7,Joselito Altarejos,2.0,2.0
Sita Sings the Blues,2008,18,12,6,4,1,Nina Paley,42.0,63.0
Somers Town,2008,12,3,,2,1,Shane Meadows,32.0,76.0
Diamant 13,2009,14,2,16,7,5,Gilles Béhat,3.0,7.0
Whip It,2009,3,17,,4,1,Drew Barrymore,126.0,193.0
Machan,2008,1,12,3,8,7,Uberto Pasolini,12.0,28.0
Zombi kampung pisang,2007,12,10,,8,7,Mamat Khalid,,5.0
Bronson,2008,14,1,2,2,7,Nicolas Winding Refn,187.0,237.0
The Children,2008,10,9,16,2,1,Tom Shankland,136.0,149.0
Delhi Safari,2012,18,12,3,8,7,Nikkhil Advani,19.0,26.0
Etz Limon,2008,3,8,,8,7,Eran Riklis,37.0,90.0
8 citas,2008,12,7,,8,7,"Peris Romano, Rodrigo Sorogoyen",,$ 1369438
The Company Men,2010,3,,,4,1,John Wells,138.0,220.0
The House of the Devil,2009,10,,,4,1,Ti West,239.0,252.0
Love for Sale,2008,12,3,7,4,1,Russ Parr,7.0,1.0
Babysitters Beware,2009,12,13,,4,1,Douglas Horn,5.0,2.0
Hurricane Season,2009,3,17,,4,1,Tim Story,7.0,6.0
Krishna: The Power of Indrakeeladri,2008,14,12,3,8,7,Vinayak V.V.,3.0,1.0
Slam,2008,14,3,13,8,7,Jonathan Lim,7.0,4.0
3 zan,2008,3,,,8,7,Manijeh Hekmat,1.0,5.0
A-leum-dab-da,2008,3,,,8,7,Jai-hong Juhn,8.0,10.0
The Bang Bang Club,2010,1,3,4,8,1,Steven Silver,34.0,78.0
Genenet al asmak,2008,3,7,,8,7,Yusri Nasrullah,3.0,2.0
La rabia,2008,3,,,8,7,Albertina Carri,2.0,8.0
Revanche,2008,2,3,7,8,3,Götz Spielmann,49.0,129.0
Bakkermann,2008,12,,,8,7,András Szöke,,
El-Gazirah,2007,14,1,3,8,7,Sharif Arafah,3.0,1.0
Selbstgespräche,2008,12,3,,1,3,André Erkau,1.0,18.0
El Contrato,2009,14,2,7,8,7,Nicolau Breyner,9.0,4.0
Guiness,2009,14,12,3,8,7,Alexis Kardaras,1.0,3.0
Heaven's Door,2009,3,,,6,4,Michael Arias,1.0,9.0
Misseu Hongdangmu,2008,12,,,8,7,Kyoung-mi Lee,7.0,13.0
Oi sklavoi sta desma tous,2008,3,7,,8,7,Adonis Lykouresis,,4.0
Coluche: l'histoire d'un mec,2008,1,3,4,7,5,Antoine de Caunes,,8.0
Echte Wiener - Die Sackbauer-Saga,2008,12,3,,8,3,Kurt Ockermueller,1.0,12.0
Main Aurr Mrs Khanna,2009,12,3,7,8,7,Prem Soni,15.0,8.0
The Myth of the American Sleepover,2010,12,3,7,4,1,David Robert Mitchell,16.0,50.0
Rozmowy noca,2008,12,7,,8,7,Maciej Zak,1.0,4.0
Stella,2008,3,,,7,5,Sylvie Verheyde,3.0,32.0
Un homme et son chien,2008,3,,,7,5,Francis Huster,5.0,2.0
Era Uma Vez...,2008,3,7,,8,7,Breno Silveira,7.0,1.0
The Four-Faced Liar,2010,12,3,7,4,1,Jacob Chase,15.0,8.0
City Island,2009,12,3,,4,1,Raymond De Felitta,104.0,146.0
An Education,2009,3,,,2,1,Lone Scherfig,250.0,284.0
The Undying,2009,16,,,4,1,Steven Peros,4.0,13.0
Acorazado,2010,12,,,8,7,Álvaro Curiel,,2.0
Biohazard Regeneration,2008,18,14,10,6,1,Makoto Kamiya,93.0,53.0
W.,2008,1,12,3,4,1,Oliver Stone,337.0,236.0
Lejdis,2008,12,,,8,7,Tomasz Konecki,6.0,1.0
Me and Orson Welles,2008,12,3,,2,1,Richard Linklater,73.0,163.0
Xue chan,2007,3,,,8,7,Tao Peng,2.0,4.0
All Good Things,2010,2,3,9,4,1,Andrew Jarecki,79.0,139.0
The Family Tree,2011,12,3,,8,1,Vivi Friedman,6.0,16.0
Bam gua nat,2008,3,,,8,7,Sang-soo Hong,5.0,39.0
Çilgin dersane kampta,2008,12,,,8,7,Faruk Aksoy,1.0,
Balancing the Books,2009,3,16,,4,1,Meir Sharony,3.0,2.0
Gigantic,2008,12,3,7,4,1,Matt Aselton,47.0,70.0
Hunger,2009,14,2,10,4,1,Steven Hentges,26.0,51.0
Tetsuo: The Bullet Man,2009,14,10,15,6,1,Shin'ya Tsukamoto,16.0,50.0
Na vlastní nebezpecí,2008,14,16,,8,7,Filip Renc,,
Race,2007,18,15,,4,1,"Robert Brousseau, Scott Heming",9.0,7.0
Mein Freund aus Faro,2008,3,,,1,3,Nana Neul,2.0,18.0
Novemberkind,2008,3,,,1,3,Christian Schwochow,1.0,13.0
Across the Hall,2009,10,9,16,4,1,Alex Merkin,27.0,18.0
Hexe Lilli: Der Drache und das magische Buch,2009,5,12,13,1,3,Stefan Ruzowitzky,2.0,25.0
Murder Loves Killers Too,2009,10,16,,4,1,Drew Barnhardt,18.0,24.0
Away We Go,2009,12,3,7,4,1,Sam Mendes,127.0,214.0
Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,14,12,3,8,1,Shashanka Ghosh,10.0,4.0
25 kilates,2008,16,,,8,7,Patxi Amezcua,2.0,19.0
Las buenas hierbas,2010,3,,,8,7,María Novaro,2.0,1.0
"Evet, ich will!",2008,12,7,,1,3,Sinan Akkus,1.0,14.0
Retorno a Hansala,2008,3,,,8,7,Chus Gutiérrez,1.0,12.0
Eldorado,2008,12,3,,8,5,Bouli Lanners,9.0,50.0
Ladrones a Domicilio,2008,5,12,4,8,7,Ángel Muñiz,2.0,2.0
One Two Three,2008,12,2,,8,7,Ashwani Dhir,11.0,6.0
Paying Guests,2009,12,3,,8,7,Paritosh Painter,9.0,3.0
Weekend cu mama,2009,3,,,8,7,Stere Gulea,3.0,
Surviving Crooked Lake,2008,16,,,8,1,"Sascha Drews, Ezra Krybus",6.0,6.0
Al-motasaul,1983,14,12,2,8,7,Ahmad El-Sabawi,,
Naoko,2008,3,7,17,6,4,Tomoyuki Furumaya,,1.0
Svetat e golyam i spasenie debne otvsyakade,2008,3,,,8,7,Stephan Komandarev,20.0,27.0
Beer for My Horses,2008,14,12,2,4,1,Michael Salomon,26.0,10.0
Cyrano Fernández,2007,14,3,7,8,7,Alberto Arvelo,1.0,2.0
Los paranoicos,2008,12,,,8,7,Gabriel Medina,2.0,19.0
Superstar,2008,3,7,,8,7,Rohit Jugraj,4.0,4.0
Whatever Works,2009,12,7,,4,1,Woody Allen,180.0,192.0
A Walk in the Woods,2015,5,1,12,4,1,Ken Kwapis,151.0,168.0
20 sigaret,2007,14,12,3,3,6,Aleksandr Gornovskiy,3.0,1.0
Les aventures extraordinaires d'Adèle Blanc-Sec,2010,14,5,6,7,5,Luc Besson,56.0,130.0
Baklava,2007,5,3,20,8,7,Alexo Petrov,5.0,2.0
Cold in July,2014,2,16,,4,1,Jim Mickle,145.0,208.0
From Paris with Love,2010,14,2,16,7,1,Pierre Morel,226.0,205.0
A Nightmare on Elm Street,2010,2,3,10,4,1,Samuel Bayer,691.0,379.0
Oi dau dai,2008,12,,,8,7,"Cheuk-Yin Chan, Wai-yan Chan",1.0,2.0
Oral Fixation,2009,16,,,4,1,Jake Cashill,25.0,3.0
Samyy luchshiy film,2008,12,,,3,6,Kirill Kuzin,1.0,5.0
6 Souls,2010,10,9,16,4,1,"Måns Mårlind, Björn Stein",97.0,108.0
The Orphan Killer,2011,10,,,4,1,Matt Farnsworth,57.0,69.0
Truth Hall,2008,3,,,4,1,Jade Jenise Dixon,1.0,
Himalayaeui sonyowa,2008,3,,,8,7,Soo-il Jeon,2.0,5.0
Warten auf Angelina,2008,12,,,1,3,Hans-Christoph Blumenberg,1.0,9.0
Chéri,2009,12,3,7,2,1,Stephen Frears,44.0,154.0
Colegas,2012,5,12,3,8,7,Marcelo Galvão,3.0,3.0
Inu to watashi no 10 no yakusoku,2008,12,3,7,6,4,Katsuhide Motoki,8.0,7.0
Tôkyô shônen,2008,9,7,,6,4,Shun'ichi Hirano,3.0,1.0
La vergüenza,2009,3,,,8,7,David Planell,3.0,4.0
Kappa no Kû to natsuyasumi,2007,18,5,12,6,4,Keiichi Hara,3.0,13.0
Mission Istaanbul: Darr Ke Aagey Jeet Hai!,2008,14,5,3,8,7,Apoorva Lakhia,22.0,4.0
Mithya,2008,12,2,16,8,7,Rajat Kapoor,126.0,8.0
A Song of Good,2008,2,3,9,8,1,Gregory King,11.0,6.0
Tatil Kitabi,2008,3,,,8,7,Seyfi Teoman,2.0,16.0
TiMER,2009,12,3,7,4,1,Jac Schaeffer,47.0,29.0
48 heures par jour,2008,12,,,7,5,Catherine Castel,1.0,4.0
Commis d'office,2009,12,16,,7,5,Hannelore Cayre,1.0,3.0
Go Fast,2008,14,2,3,7,5,Olivier Van Hoofstadt,3.0,9.0
My Bloody Valentine,2009,10,9,16,4,1,Patrick Lussier,288.0,206.0
Paranormal Activity,2007,10,9,16,4,1,Oren Peli,1241.0,298.0
Todas las canciones hablan de mí,2010,12,,,8,7,Jonás Trueba,2.0,2.0
10 Cloverfield Lane,2016,3,10,9,4,1,Dan Trachtenberg,700.0,514.0
Budapest,2009,3,7,,8,7,Walter Carvalho,4.0,5.0
Doraemon: Nobita to midori no kyojinden,2008,18,5,12,6,4,Ayumu Watanabe,1.0,
Wo jiao Liu Yue Jin,2008,3,,,8,7,Liwen Ma,,
Blackout,2008,9,16,,8,7,Jukka-Pekka Siili,1.0,
Plus tard,2008,3,,,7,5,Amos Gitai,2.0,29.0
Show of Hands,2008,12,3,7,8,1,Anthony McCarten,1.0,
Vaaranam Aayiram,2008,3,19,7,8,7,Goutham Vasudev Menon,41.0,
Wuthering Heights,2011,3,7,,2,1,Andrea Arnold,86.0,162.0
Black Death,2010,14,3,4,1,1,Christopher Smith,156.0,183.0
Bunraku,2010,14,3,6,4,1,Guy Moshe,78.0,180.0
Jack et la mécanique du coeur,2013,18,5,3,7,5,"Stéphane Berla, Mathias Malzieu",48.0,56.0
20-seiki shônen: Saishû-shô - Bokura no hata,2009,5,6,,6,4,Yukihiko Tsutsumi,6.0,12.0
20-seiki shônen: Dai 2 shô - Saigo no kibô,2009,3,6,,6,4,Yukihiko Tsutsumi,7.0,21.0
Der Knochenmann,2009,12,2,16,8,3,Wolfgang Murnberger,7.0,35.0
Les bureaux de Dieu,2008,12,3,,7,5,Claire Simon,2.0,12.0
Negro Buenos Aires,2010,16,,,8,7,Ramon Térmens,,
Moon,2009,3,9,15,2,1,Duncan Jones,580.0,438.0
You Will Meet a Tall Dark Stranger,2010,12,3,7,4,1,Woody Allen,118.0,210.0
Direct Contact,2009,14,16,,8,1,Danny Lerner,43.0,34.0
Lao shi jia lao da,2008,12,,,8,7,Jack Neo,4.0,4.0
Dulha Mil Gaya,2010,12,3,7,8,7,Mudassar Aziz,9.0,6.0
Krazzy 4,2008,12,2,3,8,7,Jaideep Sen,12.0,4.0
Ninja,2009,14,2,3,4,1,Isaac Florentine,53.0,85.0
L'emmerdeur,2008,12,,,7,5,Francis Veber,6.0,12.0
Rab Ne Bana Di Jodi,2008,12,3,20,8,7,Aditya Chopra,139.0,29.0
S.N.U.B!,2010,10,16,,2,1,Jonathan Glendening,7.0,5.0
Bachna Ae Haseeno,2008,12,3,7,8,7,Siddharth Anand,32.0,15.0
Beyond a Reasonable Doubt,2009,2,3,9,4,1,Peter Hyams,73.0,67.0
Chocolate,2008,14,3,,8,7,Prachya Pinkaew,88.0,93.0
La horde,2009,14,10,,7,5,"Yannick Dahan, Benjamin Rocher",80.0,149.0
Pink,2009,12,3,7,1,3,Rudolf Thome,2.0,10.0
Le village des ombres,2010,10,9,16,7,5,Fouad Benhammou,4.0,11.0
Ana y Bruno,2017,18,5,,8,1,Carlos Carrera,3.0,11.0
Pet,2016,10,16,,8,1,Carles Torrens,74.0,79.0
Stag Night of the Dead,2010,14,12,10,2,1,Neil Jones,11.0,26.0
1814,2007,4,16,,3,6,Andres Puustusmaa,,
Cracks,2009,3,16,,2,1,Jordan Scott,50.0,62.0
La fille du RER,2009,3,,,7,5,André Téchiné,15.0,67.0
My Effortless Brilliance,2008,3,,,4,1,Lynn Shelton,2.0,13.0
Æblet & ormen,2009,18,13,,8,7,"Anders Morgenthaler, Mads Juul",,3.0
Angel,2008,3,,,8,7,Colin Nutley,1.0,5.0
Tôkyô zankoku keisatsu,2008,14,12,10,6,4,Yoshihiro Nishimura,70.0,126.0
Murari,2001,3,7,16,8,7,Krishna Vamsi,,1.0
New Town Killers,2008,14,2,3,2,1,Richard Jobson,13.0,26.0
Mr. Nice,2010,1,12,2,2,1,Bernard Rose,36.0,72.0
Teen Patti,2010,2,3,16,8,7,Leena Yadav,18.0,6.0
The Vicious Kind,2009,12,3,,4,1,Lee Toland Krieger,38.0,21.0
Welcome to the Rileys,2010,3,,,2,1,Jake Scott,59.0,113.0
Parque vía,2008,3,,,8,7,Enrique Rivero,2.0,18.0
The Stoneman Murders,2009,2,3,9,8,7,Manish Gupta,22.0,8.0
Battal Gazi'nin Intikami,1972,14,5,4,8,7,Natuk Baytan,,2.0
The Collective,2008,9,16,,4,1,"Judson Pearce Morgan, Kelly Overton",7.0,1.0
Finding Bliss,2009,12,7,,4,1,Julie Davis,25.0,26.0
The Great Ghost Rescue,2011,13,6,10,2,1,Yann Samuell,5.0,6.0
Kino Lika,2008,3,,,8,7,Dalibor Matanic,,
Freakdog,2008,6,10,15,2,1,Paddy Breathnach,27.0,42.0
Stan Helsing,2009,12,10,,8,1,Bo Zenga,81.0,46.0
Princess Ka'iulani,2009,3,,,4,1,Marc Forby,16.0,25.0
Map of the Sounds of Tokyo,2009,3,16,,8,4,Isabel Coixet,16.0,39.0
Saikyô heiki joshikôsei: Rika - zonbi hantâ vs saikyô zonbi Gurorian,2008,14,10,,6,4,Ken'ichi Fujiwara,5.0,17.0
Island,2011,3,,,2,1,"Elizabeth Mitchell, Brek Taylor",2.0,6.0
Mensch,2009,2,3,,7,5,Steve Suissa,1.0,1.0
Veer,2010,14,5,3,8,7,Anil Sharma,40.0,9.0
When in Rome,2010,12,7,,4,1,Mark Steven Johnson,93.0,149.0
Dostana,2008,12,3,7,8,7,Tarun Mansukhani,60.0,12.0
Hak sai lik,2008,14,,,8,7,Siu-Hung Chung,3.0,2.0
My One and Only,2009,5,1,12,4,1,Richard Loncraine,36.0,67.0
Le piège américain,2008,3,16,,8,5,Charles Binamé,2.0,4.0
Kurbaan,2009,14,2,3,8,7,Renzil D'Silva,45.0,10.0
Shin-gi-jeon,2008,5,3,,8,7,Yoo-jin Kim,7.0,7.0
The Hanged Man,2007,16,,,4,1,Neil H. Weiss,2.0,3.0
Kansen rettô,2009,3,15,16,6,4,Takahisa Zeze,5.0,8.0
Star Wars: The Clone Wars,2008,18,14,5,4,1,Dave Filoni,250.0,218.0
Adam,2009,12,3,7,4,1,Max Mayer,72.0,121.0
Easy Rider: The Ride Back,2012,5,3,,4,1,Dustin Rikert,6.0,6.0
S.O.S Svartskjær,2008,13,,,8,7,Arne Lindtner Næss,,3.0
Nights and Weekends,2008,3,7,,4,1,"Greta Gerwig, Joe Swanberg",11.0,30.0
Lope,2010,1,3,4,8,7,Andrucha Waddington,3.0,28.0
Frozen Kiss,2009,3,,,4,1,Harry Bromley Davenport,4.0,1.0
Kung Fu Magoo,2010,18,,,8,1,Andrés Couturier,3.0,3.0
Morfiy,2008,3,,,3,6,Aleksey Balabanov,4.0,12.0
Ninja Assassin,2009,14,16,,1,1,James McTeigue,218.0,243.0
Le silence de Lorna,2008,3,,,8,5,"Jean-Pierre Dardenne, Luc Dardenne",21.0,137.0
Spread,2009,12,3,7,4,1,David Mackenzie,66.0,65.0
Fung wan II,2009,14,5,6,8,7,"Danny Pang, Oxide Chun Pang",20.0,30.0
Kacheli,2008,3,,,3,6,Anton Sivers,2.0,
Baby on Board,2009,12,7,,4,1,Brian Herzlinger,16.0,10.0
Who Do You Love,2008,3,,,4,1,Jerry Zaks,2.0,18.0
Jiang shan mei ren,2008,14,3,4,8,7,Siu-Tung Ching,22.0,33.0
Paper Covers Rock,2008,3,,,4,1,Joe Maggio,3.0,2.0
Agora,2009,5,1,3,8,1,Alejandro Amenábar,185.0,186.0
Chintakayala Ravi,2008,12,3,7,8,7,Yogie,2.0,
Arlen Faber,2009,12,7,,4,1,John Hindman,28.0,58.0
Grindstone Road,2008,10,9,16,8,1,Melanie Orr,10.0,2.0
3 Idiots,2009,12,3,,8,7,Rajkumar Hirani,523.0,54.0
La Nana,2009,12,3,,8,7,Sebastián Silva,27.0,99.0
Saving God,2008,2,3,,8,1,Duane Crichton,8.0,2.0
1 1/2 Ritter - Auf der Suche nach der hinreißenden Herzelinde,2008,12,,,1,3,"Til Schweiger, Torsten Künstler",13.0,15.0
Triangle,2009,6,9,16,2,1,Christopher Smith,413.0,173.0
Peacock,2010,3,16,,4,1,Michael Lander,67.0,14.0
Akanbo shôjo,2008,10,,,6,4,Yudai Yamaguchi,4.0,12.0
Pandorum,2009,14,10,9,1,1,Christian Alvart,376.0,225.0
Jai Ho,2014,14,3,,8,7,Sohail Khan,101.0,18.0
Bellamy,2009,2,3,16,7,5,Claude Chabrol,23.0,67.0
Castillos de cartón,2009,3,7,,8,7,Salvador García Ruiz,9.0,8.0
El cónsul de Sodoma,2009,1,3,7,8,7,Sigfrid Monleón,2.0,5.0
Ex,2009,12,7,,5,2,Fausto Brizzi,6.0,10.0
Fritt vilt II,2008,10,16,,8,7,Mats Stenberg,23.0,74.0
Haarautuvan rakkauden talo,2009,12,3,,8,7,Mika Kaurismäki,2.0,7.0
In 3 Tagen bist du tot 2,2008,10,16,,8,3,Andreas Prochaska,6.0,18.0
La isla interior,2009,3,,,8,7,"Dunia Ayaso, Félix Sabroso",2.0,2.0
Väärät juuret,2009,3,,,8,7,Saara Saarela,,
My Name Is Khan,2010,3,,,8,7,Karan Johar,272.0,211.0
Kielletty hedelmä,2009,3,,,8,7,Dome Karukoski,4.0,4.0
Putoavia enkeleitä,2008,1,3,,8,7,Heikki Kujanpää,1.0,
Radeloos,2008,3,,,8,7,Dave Schram,1.0,4.0
Toonpur Ka Superrhero,2010,18,14,5,8,7,Kireet Khurana,4.0,12.0
Wit licht,2008,3,16,,8,7,Jean van de Velde,13.0,27.0
Yatzy,2009,3,,,8,7,Katja Eyde Jacobsen,,3.0
La piel que habito,2011,3,10,16,8,7,Pedro Almodóvar,176.0,421.0
Ricky,2009,12,3,6,7,5,François Ozon,12.0,77.0
The Pleasure of Being Robbed,2008,3,,,4,1,Josh Safdie,18.0,25.0
The Lincoln Lawyer,2011,2,3,16,4,1,Brad Furman,238.0,277.0
The Lost Coast,2008,3,,,4,1,Gabriel Fleming,5.0,3.0
A Necessary Death,2008,3,16,,4,1,Daniel Stamm,14.0,18.0
The New Year Parade,2008,3,,,4,1,Tom Quinn,4.0,15.0
La sangre brota,2008,3,,,1,7,Pablo Fendrik,,7.0
Yeast,2008,3,,,4,1,Mary Bronstein,4.0,5.0
Maskeli Besler: Kibris,2008,12,,,8,7,Murat Aslan,3.0,4.0
Taková normální rodinka,2008,12,,,8,7,Patrik Hartl,,
